ROUTEID,INTERSECTIONKEY,INTERSECTIONNAME,ACISA,LPI,NTOR_SIGNAGE,ALL_PED_PHASE,BIKE_PHASE,QUEUE_JUMP,TRANSIT_SIGNAL_PRIORITY,PED_RECALL_MODE,HAWK,APS,MEASURE,STATUS,WARD,LATITUDE,LONGITUDE,SE_ANNO_CAD_DATA,OBJECTID,GLOBALID
,5f2ec2e6132a9f9b62c0354df60eced7,"18th St, Connecticut Ave & N St NW",1096,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.907252,-77.042051,,51766,{55DC0F5C-7F38-384D-E063-782F520A01CE}
,47f907bdd457af3840909060bcedb5fd,9th St & M St NW,2076,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,2,38.905655,-77.023967,,51767,{55DC0F5C-7F39-384D-E063-782F520A01CE}
,73137ac5903a97c55cb812e93c6ddb75,"18th St, South Dakota Ave & Shepherd St NE",3202,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,5,38.93958395,-76.98015358,,51768,{55DC0F5C-7F3A-384D-E063-782F520A01CE}
,dd2adf996e04da0ccc29f602b49937dd,24th St & K St NW,1166,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,2,38.90265111,-77.0514167,,51769,{55DC0F5C-7F3B-384D-E063-782F520A01CE}
,8d427e219cfbd00c067c1d276366c730,Naylor Rd & Skyland Town Center Dwy SE,4275,Yes,No Signage,No,No,No,No,Actuated,No,Yes,,Active,8,38.861808,-76.969356,,51770,{55DC0F5C-7F3C-384D-E063-782F520A01CE}
,f29d35d7333074e5e5b3474089d9414e,14 St & H St NE,3110,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.90020515,-76.98550634,,51771,{55DC0F5C-7F3D-384D-E063-782F520A01CE}
,1ffa80e73d219785dcdb2875b7cb4a9b,Southern Ave & Chesapeake St SE,4153,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,8,38.82910203,-76.99118794,,51772,{55DC0F5C-7F3E-384D-E063-782F520A01CE}
,94fc78c56af897d45c1cea1887df69ce,11th St & H St NW,2105,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.89982,-77.027039,,51773,{55DC0F5C-7F3F-384D-E063-782F520A01CE}
,142c9356125e6a2d2ef6545f3f7b7df4,Michigan Ave & Irving St NE,3234,No,No Signage,No,Yes,No,No,Recall,No,Yes,,Active,5,38.93033,-77.002653,,51774,{55DC0F5C-7F40-384D-E063-782F520A01CE}
,79bee7bbf3d7f75fd63c247457d09634,CONNECTICUT AVENUE NW AND VEAZEY TERRACE NW,6083,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.94425951,-77.06356101,,51775,{55DC0F5C-7F41-384D-E063-782F520A01CE}
,b24e239c9c247f6b61057b916329c319,N Capitol St & G St,2250,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,6,38.898916,-77.009074,,51776,{55DC0F5C-7F42-384D-E063-782F520A01CE}
,ccc9e6055cfbe43956fa8508b88aca49,19th St & H St NW,1395,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.899588,-77.043471,,51777,{55DC0F5C-7F43-384D-E063-782F520A01CE}
,f6598f9229e00ac352f5a7a5470d9ac2,15th St & V St NW,5080,Yes,Completed,No,Yes,No,No,Recall,No,Yes,,Active,1,38.918123,-77.034512,,51778,{55DC0F5C-7F44-384D-E063-782F520A01CE}
,e50cd6b8f33483e0b025b7ebc48c5c95,9th St & Independence Ave SW,1212,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.887578,-77.024245,,51779,{55DC0F5C-7F45-384D-E063-782F520A01CE}
,39dc4925c3155f55b0b913d80a3fcf1b,S Capitol St & Elmira St,4185,Yes,Completed,No,No,No,Yes,Recall,No,Yes,,Active,8,38.826067,-77.007337,,51780,{55DC0F5C-7F46-384D-E063-782F520A01CE}
,7404129baf31a8f495261f5c4f4aedd6,21st St & C St NW,1132,Yes,No Signage,No,No,No,No,Recall,No,Planned,,Active,2,38.893546,-77.046679,,51781,{55DC0F5C-7F47-384D-E063-782F520A01CE}
,c3d95d96413c9795e5b1badc19835cb0,4th St & K St NE,3062,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.902523,-77.000577,,51782,{55DC0F5C-7F48-384D-E063-782F520A01CE}
,63a90d269740504352a232a818276ddb,"4th St & Valley Ave, Xenia St SE",4162,Yes,Completed,All-Ped Phase,No,No,No,Recall,No,No,,Active,8,38.83300518,-77.00053,,51783,{55DC0F5C-7F49-384D-E063-782F520A01CE}
,73e35fbe70f0e92530e124fab0eb3463,"6th St & F St NW, Abe Pollin Wy",2042,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.897352,-77.01991,,51784,{55DC0F5C-7F4A-384D-E063-782F520A01CE}
,b49de2e1bf7eba8bbb05d2634bd85f23,New Jersey Ave NW & E St NW,2150,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.89613,-77.011437,,51785,{55DC0F5C-7F4B-384D-E063-782F520A01CE}
,889fd7d1fd5e3bdc945c219c4f927c90,11th St & E St NW,2102,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.896164,-77.02703,,51786,{55DC0F5C-7F4C-384D-E063-782F520A01CE}
,2a371255c03669f1635c516f7894153e,6th St & E St NW,2041,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.896126,-77.019901,,51787,{55DC0F5C-7F4D-384D-E063-782F520A01CE}
,6cec8551307571082341b1172c687590,"8th St, Gallaudet University Entrance & Florida Ave NE",3082,Yes,Completed,No,No,No,Yes,Recall,No,Yes,,Active,6,38.904779,-76.994936,,51788,{55DC0F5C-7F4E-384D-E063-782F520A01CE}
,2668a3b665a15421ed5fc58595ff19aa,WOODLEY ROAD NW AND WISCONSIN AVENUE NW,6155,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,3,38.93187888,-77.0726521,,51789,{55DC0F5C-7F4F-384D-E063-782F520A01CE}
,e0b401a28f71743b52fef498ad622a8f,M STREET NW AND WISCONSIN AVENUE NW,6142,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.90518446,-77.06281375,,51790,{55DC0F5C-7F50-384D-E063-782F520A01CE}
,0767042ced621609ea08449be35aeba7,10th St & Massachusetts Ave NW,2095,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.903597,-77.025986,,51791,{55DC0F5C-7F51-384D-E063-782F520A01CE}
,468dac9da8da872b1e40b27d6c98d7fb,11th St & C St SE,4034,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.886057,-76.991533,,51792,{55DC0F5C-7F52-384D-E063-782F520A01CE}
,a78856788a5c62f35c1c9773e0457155,19th St & M St NW,1113,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.905658,-77.043455,,51793,{55DC0F5C-7F53-384D-E063-782F520A01CE}
,,Calvert St & Shoreham Hotel Dwy/Ped Crossing NW,6055,No,No Signage,No,No,No,No,Actuated,No,No,,Active,3,38.923364,-77.054749,,51794,{55DC0F5C-7F54-384D-E063-782F520A01CE}
,1d0d2d21837437ea1281e84114cbc179,FOXHALL ROAD NW AND DEERFIELD ROAD NW,6208,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,3,38.91803404,-77.08877523,,51795,{55DC0F5C-7F55-384D-E063-782F520A01CE}
,51657886a339043f755c97235a600770,7th St & N St NW,2064,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,2,38.907247,-77.021922,,51796,{55DC0F5C-7F56-384D-E063-782F520A01CE}
,6842a7b8bf04caf8f5ba5fa20afd459b,Kentucky Ave & South Carolina Ave SE,4058,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.886234,-76.987279,,51797,{55DC0F5C-7F57-384D-E063-782F520A01CE}
,30c39b7adaecc7446c7c64e992fca004,10th St & North Carolina Ave SE,4033,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.88884,-76.992646,,51798,{55DC0F5C-7F58-384D-E063-782F520A01CE}
,3a840e22d4966abbf2a85f46704fdab7,34th St & Benning Rd NE,4067,Yes,Completed,No,No,No,No,Recall,No,No,,Active,7,38.896513,-76.957475,,51799,{55DC0F5C-7F59-384D-E063-782F520A01CE}
,8c94bf81399564ad3037c147b0f688b4,"NANNIE HELENS BURROUGHS AVE AND KENILWORTH AVE (EAST), NE",4078,Yes,No Signage,No,No,No,No,Actuated,No,Yes,,Active,7,38.90234161,-76.94360301,,51800,{55DC0F5C-7F5A-384D-E063-782F520A01CE}
,fcf150e3545864dcd5ba8600d658ba97,"Southern Ave & Owens Rd, Bonini Rd SE",4156,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,8,38.825299,-76.996047,,51801,{55DC0F5C-7F5B-384D-E063-782F520A01CE}
,0c7345bf72b8825ca0badbd091d2e19f,Georgia Ave & Irving St NW,5133,Yes,Completed,No,No,Yes,Yes,Recall,No,No,,Active,1,38.929039,-77.023231,,51802,{55DC0F5C-7F5C-384D-E063-782F520A01CE}
,ee426337b5a6579a798a3d7904276bc4,19th St & C St NE,3130,Yes,Completed,No,Yes,No,No,Recall,No,Yes,,Active,7,38.893314,-76.977256,,51803,{55DC0F5C-7F5D-384D-E063-782F520A01CE}
,f68880c7205321a6224278b35f04440f,New York Ave & Fenwick St NE,3182,Yes,No Signage,No,No,No,No,Actuated,No,Yes,,Active,5,38.91562033,-76.98520868,,51804,{55DC0F5C-7F5E-384D-E063-782F520A01CE}
,8157b4d230cef825cf71d3a00a57d04c,14th St & Decatur St NW,5056,Yes,Completed,No,No,No,No,Recall,No,Planned,,Active,4,38.948265,-77.032731,,51805,{55DC0F5C-7F5F-384D-E063-782F520A01CE}
,53769e5d2124062bdef5e3718f2dadca,3rd St & Independence Ave SW,2182,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.887585,-77.015206,,51806,{55DC0F5C-7F60-384D-E063-782F520A01CE}
,dad606a06ae6d77afb1050ead3898e55,RENO ROAD NW AND NEBRASKA AVENUE NW,6118,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,3,38.95388692,-77.07225643,,51807,{55DC0F5C-7F61-384D-E063-782F520A01CE}
,1efaf31e1d1166bbc99b8850b8a2e7e6,4th St & Lincoln Rd NE,3227,Yes,Completed,No,Yes,No,No,Recall,No,Yes,,Active,5,38.926572,-77.000561,,51808,{55DC0F5C-7F62-384D-E063-782F520A01CE}
,2324afe169a1c2bd794980952618092f,33rd Pl & South Dakota Ave NE,3248,Yes,No Signage,No,No,No,No,Actuated,No,Yes,,Active,5,38.920058,-76.957559,,51809,{55DC0F5C-7F63-384D-E063-782F520A01CE}
,e6e09304618d6867724677395892b175,15th St & U St NW,1048,Yes,Completed,No,Yes,Yes,No,Recall,No,Yes,,Active,2,38.917008,-77.034536,,51810,{55DC0F5C-7F64-384D-E063-782F520A01CE}
,bb94eae8057c10e4d1a66802d585c076,Martin Luther King Jr Ave & Pecan St SE,4300,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,8,38.85009192,-76.99594143,,51811,{55DC0F5C-7F65-384D-E063-782F520A01CE}
,fba7d986ddfaa52028c962d8a1f1f211,23rd St & P St NW,1163,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.909645,-77.049336,,51812,{55DC0F5C-7F66-384D-E063-782F520A01CE}
,37d91fcce74dc6af4b1d05d679289306,Rhode Island Ave & 5th St NE (Engine Company 12),3445,No,Completed,No,No,No,No,Actuated,No,Yes,,Active,5,38.920163,-76.999475,,51813,{55DC0F5C-7F67-384D-E063-782F520A01CE}
,f524fdace4bdbb7364b0b98121b8e2dd,18th St & C St NW,1256,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,2,38.893539,-77.041743,,51814,{55DC0F5C-7F68-384D-E063-782F520A01CE}
,60a2fd61a69a46bcdbfa2a11edf9a767,6th St & H St NE,3075,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.900214,-76.998448,,51815,{55DC0F5C-7F69-384D-E063-782F520A01CE}
,ef9a57af14fe576ad2c42a29f89dee83,15th St & Q St NW,1043,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.911135,-77.034559,,51816,{55DC0F5C-7F6A-384D-E063-782F520A01CE}
,81390be33abd49f204cae187d73395fb,"16th St, New Hampshire Ave & U St NW",1061,Yes,Completed,No,Yes,Yes,No,Recall,No,No,,Active,2,38.917004,-77.036513,,51817,{55DC0F5C-7F6B-384D-E063-782F520A01CE}
,5bf73113ddbd196f37a52c1a9abfe82e,Suitland Pkwy & Stanton Rd SE,4196,Yes,Completed,No,No,No,No,Actuated,No,Yes,,Active,8,38.853286,-76.983297,,51818,{55DC0F5C-7F6C-384D-E063-782F520A01CE}
,5281c27e63da41ae44b82b5c1576b77b,21st St & Constitution Ave NW,1133,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,2,38.892113,-77.046695,,51819,{55DC0F5C-7F6D-384D-E063-782F520A01CE}
,94a7b095e5e7433815866cceae12f8f7,5th St & K St NE,3068,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.902514,-76.999515,,51820,{55DC0F5C-7F6E-384D-E063-782F520A01CE}
,1c560002a6c2eb591f4b285dc37d39fd,New Jersey Ave & N St NW,3253,Yes,Completed,No,No,No,No,Recall,No,No,,Active,5,38.907249,-77.01544,,51821,{55DC0F5C-7F6F-384D-E063-782F520A01CE}
,41188d5a07389e4a29923425fcd6de99,1st St & D St NW,2003,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.894793,-77.012167,,51822,{55DC0F5C-7F70-384D-E063-782F520A01CE}
,5dd2e7f6e9ed920c2f1a14d3b8bae4fb,12th St & G St NW,2119,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.89832,-77.028068,,51823,{55DC0F5C-7F71-384D-E063-782F520A01CE}
,810324ecc028bb6edb22eb1bad279823,20th St & Virginia Ave NW,1131,Yes,No Signage,All-Ped Phase,Yes,No,No,Recall,No,Yes,,Active,2,38.894554,-77.045197,,51825,{55DC0F5C-7F73-384D-E063-782F520A01CE}
,7226e34caa94b47ad79dacd9acfea6bb,14th St & Jefferson Dr SW,1224,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.888615,-77.031952,,51826,{55DC0F5C-7F74-384D-E063-782F520A01CE}
,0d5e5000fedd3f13f32785b72619a20f,4th St & Florida Ave NE,3060,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,5,38.907186,-77.000486,,51827,{55DC0F5C-7F75-384D-E063-782F520A01CE}
,c4bae42ed969c69e250e4e2219198eef,22nd St & E Capitol St (North),3435,No,No Signage,No,No,No,No,Actuated,No,No,,Active,7,38.890218,-76.973823,,51828,{55DC0F5C-7F76-384D-E063-782F520A01CE}
,3a7442c05a3b3cb8b62f6d22413fb5ae,GARFIELD STREET NW AND WISCONSIN AVENUE NW,6138,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,3,38.92753677,-77.07319193,,51829,{55DC0F5C-7F77-384D-E063-782F520A01CE}
,3b58d020527ff837907dd6834aa41ce6,8th St & Monroe St NE,3464,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,5,38.932378,-76.994983,,51830,{55DC0F5C-7F78-384D-E063-782F520A01CE}
,b8c627c1d26d27f96e7a235c6a1da28a,"13th St, Kentucky Ave & Independence Ave SE",4044,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.88760095,-76.98831749,,51831,{55DC0F5C-7F79-384D-E063-782F520A01CE}
,b2e293040e4f3853799e58a0c0f53311,8th St SE & G St SE,4025,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.881289,-76.994943,,51832,{55DC0F5C-7F7A-384D-E063-782F520A01CE}
,cd5664b3d69718e8be700b7900f81e33,Delaware Ave & Massachusetts Ave (WB) NE,2170,No,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.896054,-77.006719,,51833,{55DC0F5C-7F7B-384D-E063-782F520A01CE}
,0600876d9cd05ce968f9a86e4e466caa,4th St & H St NE,3061,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.900217,-77.000577,,51834,{55DC0F5C-7F7C-384D-E063-782F520A01CE}
,406467f8780e5653833751abeedf9fe6,GEORGIA AVENUE NW AND MAIN DRIVE NW,5120,Yes,Completed,No,No,No,Yes,Recall,No,Yes,,Active,4,38.97362451,-77.02688897,,51835,{55DC0F5C-7F7D-384D-E063-782F520A01CE}
,7e21c19450b2740775928c8f4fdacfb0,2nd St & E St NW,2012,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.896125,-77.01366,,51836,{55DC0F5C-7F7E-384D-E063-782F520A01CE}
,8e1cd3bfad127895a602ea68540222db,23rd St & I St NW,1159,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,2,38.900696,-77.050124,,51837,{55DC0F5C-7F7F-384D-E063-782F520A01CE}
,a254b7f2ff93dd48cb0b62a409304f4c,"Independence Ave SW (Eastbound) & Kutz Bridge, Tidal Basin (West)",1004,No,No Signage,No,No,No,No,TOD Recall,No,Yes,,Active,2,38.88693877,-77.04109912,,51838,{55DC0F5C-7F80-384D-E063-782F520A01CE}
,67b30276832fc423a608fb53afcb6f4b,9th St & Pennsylvania Ave SE,4032,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.883694,-76.993755,,51839,{55DC0F5C-7F81-384D-E063-782F520A01CE}
,f3d9e3ab0d38f1ef5a560dd617b3af22,17th St & N of Independence (Washington Monument & WW II Memorial Ped Crossing),1071,No,No Signage,No,No,No,No,TOD Recall,No,Yes,,Active,2,38.889915,-77.03948,,51840,{55DC0F5C-7F82-384D-E063-782F520A01CE}
,7777ca5c109f19f0fa206407796f4488,WISCONSIN AVENUE NW AND 34TH STREET NW,6030,Yes,Completed,All-Ped Phase,No,No,No,Recall,No,No,,Active,2,38.91576911,-77.06779707,,51841,{55DC0F5C-7F83-384D-E063-782F520A01CE}
,,"NEBRSAKA AVE MID-BLOCK BETWEEN NEW MEXICO AVE AND WARD CIRCLE, NW (HAWK)",6269,No,No Signage,No,No,No,No,Actuated,Yes,Yes,,Active,3,38.936429,-77.087207,,51842,{55DC0F5C-7F84-384D-E063-782F520A01CE}
,35e28779f6fc3e63e31193902d268129,MASSACHUSETTS AVENUE NW AND GOLDSBOROUGH AVENUE NW,6026,No,No Signage,No,No,No,Yes,Recall,No,No,,Active,3,38.92432761,-77.06635223,,51843,{55DC0F5C-7F85-384D-E063-782F520A01CE}
,c9c5c18b2a42a47085241179ee91ffe5,3rd St & M St SE,2243,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,8,38.876498,-77.002046,,51844,{55DC0F5C-7F86-384D-E063-782F520A01CE}
,efbe8ccd2087f094c2fe8653e021180f,6th St & Pennsylvania Ave SE,4018,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.88562,-76.998464,,51845,{55DC0F5C-7F87-384D-E063-782F520A01CE}
,9c5f7baa3dc6399a3291f23443fec9bf,WISCONSIN AVENUE NW AND S STREET NW,6249,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.91470696,-77.0672067,,51846,{55DC0F5C-7F88-384D-E063-782F520A01CE}
,0de77e93fe179542c9061ba8faedfe62,"MALCOLM X AVE, I-295 RAMP A, RAMP B AND RAMP G, SE",4283,No,No Signage,No,No,No,No,Actuated,No,Yes,,Active,8,38.84509481,-77.0059246,,51847,{55DC0F5C-7F89-384D-E063-782F520A01CE}
,8fd9a69f03cd13fb426a9f6eb576e073,CONNECTICUT AVENUE NW AND VAN NESS STREET NW,6082,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.94316202,-77.06292318,,51848,{55DC0F5C-7F8A-384D-E063-782F520A01CE}
,b3b5e7a34025efb2da0b9cf84e70ce4a,NEBRASKA AVENUE NW AND CHESAPEAKE STREET NW,6206,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.95073945,-77.07494676,,51849,{55DC0F5C-7F8B-384D-E063-782F520A01CE}
,01c1ef4fc4e902683747a9445f639f0a,4th St & E Capitol St,4063,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.889818,-77.000579,,51850,{55DC0F5C-7F8C-384D-E063-782F520A01CE}
,c48125c0fe5a3d9248d4aee42eed4a3e,13th St & M St NW,2139,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.905666,-77.029631,,51851,{55DC0F5C-7F8D-384D-E063-782F520A01CE}
,864fd4818301eb3bb97f72539f54dfe4,"25th St, Naylor Rd & Marion Barry Ave SE (Good Hope Rd)",4117,Yes,Completed,No,No,No,No,Actuated,No,Yes,,Active,8,38.86123052,-76.96937557,,51852,{55DC0F5C-7F8E-384D-E063-782F520A01CE}
,a01e1581f0c54c313d7af7e6d6ee2e24,Connecticut Ave & T St NW,1179,Yes,Completed,No,No,No,No,Recall,No,Planned,,Active,2,38.91599681,-77.04634738,,51853,{55DC0F5C-7F8F-384D-E063-782F520A01CE}
,d75b2ecc6ce40e90be43d76e10f45044,12th St & M St NW,2124,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.905654,-77.028078,,51854,{55DC0F5C-7F90-384D-E063-782F520A01CE}
,514bf075f169b059602bb30709d007ca,13th St & W St NW,5052,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.919192,-77.029621,,51855,{55DC0F5C-7F91-384D-E063-782F520A01CE}
,efee5958d882fe75055aeb9f523a5ac3,"WISC AVE AND WHITEHAVEN ST, WHTHVEN PWY,NW",6154,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.916839,-77.068651,,51856,{55DC0F5C-7F92-384D-E063-782F520A01CE}
,5b16259134d375cda009f876f7d1fce4,MASSACHUSETTS AVENUE NW AND GARFIELD STREET NW,6107,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,3,38.92753378,-77.07168147,,51857,{55DC0F5C-7F93-384D-E063-782F520A01CE}
,6e6e8a325b1dd3b442fdc29987a003cd,"18th St, Michigan Ave & Varnum St NE",3163,Yes,Completed,No,No,No,No,Recall,No,No,,Active,5,38.942914,-76.980461,,51858,{55DC0F5C-7F94-384D-E063-782F520A01CE}
,f3630c887c7f666c055c448e0b91a7cb,17th St NW & Q St NW,1080,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.911135,-77.038487,,51859,{55DC0F5C-7F95-384D-E063-782F520A01CE}
,7c570da3ca0fb71fc4b3caa5d58e720f,"10th St, L 'Enfant Plaza & Independence Ave SW",1215,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,6,38.887567,-77.025976,,51860,{55DC0F5C-7F96-384D-E063-782F520A01CE}
,46bf700526b2ad0bb17146ddd3bb5cac,5th St & H St NW,2034,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,2,38.899818,-77.018935,,51861,{55DC0F5C-7F97-384D-E063-782F520A01CE}
,36f1d3cdc2a21a1280f62636977ffd95,"3rd St & Maryland Ave, Constitution Ave NE",3054,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.892557,-77.002047,,51862,{55DC0F5C-7F98-384D-E063-782F520A01CE}
,c2bc1652aa8235a4eac10e1a2cf46965,FOXHALL ROAD NW AND WHITEHAVEN PARKWAY NW,6164,Yes,No Signage,No,No,No,No,Actuated,No,No,,Active,3,38.91644744,-77.08870682,,51863,{55DC0F5C-7F99-384D-E063-782F520A01CE}
,6ef7021d4f15ab724ee56b77234b89ef,8th St NW & E St NW,2067,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.896132,-77.022977,,51864,{55DC0F5C-7F9A-384D-E063-782F520A01CE}
,649fa1ac1f50f6a2b9647736e61e113d,Georgia Ave & Hamilton St NW,5293,No,No Signage,No,No,No,No,Actuated,Yes,Yes,,Active,4,38.952906,-77.027578,,51865,{55DC0F5C-7F9B-384D-E063-782F520A01CE}
,fc06db2863e5f250fa4a088f92845520,"23rd St, New Hampshire Ave & Washington Cir NW",1197,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.90199448,-77.0501222,,51866,{55DC0F5C-7F9C-384D-E063-782F520A01CE}
,f9ab78841563c011bf6f5b367cb05352,"3rd St, Kansas Ave & Jefferson St NW",5004,Yes,Completed,No,No,No,No,Recall,No,No,,Active,4,38.955284,-77.016007,,51867,{55DC0F5C-7F9D-384D-E063-782F520A01CE}
,e1cdf2d07841e3e8feea805883c9c9de,10th St NE & Michigan Ave NE,3159,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,5,38.935275,-76.992938,,51868,{55DC0F5C-7F9E-384D-E063-782F520A01CE}
,12381b95b91bf587b88bfab3392ac9f2,9th St & N St NW,2238,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,2,38.907259,-77.023985,,51869,{55DC0F5C-7F9F-384D-E063-782F520A01CE}
,e64839fe513d03e68967a02d9fac6b27,Mt Olivet Rd & Trinidad Ave NE,3251,Yes,Completed,No,No,No,No,Recall,No,No,,Active,5,38.909012,-76.982228,,51870,{55DC0F5C-7FA0-384D-E063-782F520A01CE}
,e24fc2e58723a143e119e3090e4d891b,Georgia Ave & Buchanan St NW,5119,Yes,No Signage,No,No,No,Yes,Recall,No,No,,Active,4,38.946123,-77.026603,,51871,{55DC0F5C-7FA1-384D-E063-782F520A01CE}
,0dec0a307e13d998d73d431f305d20df,6th St & E St SW,1200,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.883253,-77.019906,,51872,{55DC0F5C-7FA2-384D-E063-782F520A01CE}
,588ee53c8fa54b1f69b3ff9e18e3949f,16th St & Kalorama Rd NW,5280,No,No Signage,No,No,No,No,Actuated,Yes,Yes,,Active,1,38.922696,-77.036496,,51873,{55DC0F5C-7FA3-384D-E063-782F520A01CE}
,4160c6f3ff10cfd4469cd16f79a77f87,PENNSYLVANIA AVENUE NW AND M STREET NW,6011,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.90524539,-77.05811152,,51874,{55DC0F5C-7FA4-384D-E063-782F520A01CE}
,8b8751f91a2d84fc83cfd8d864b77aff,13th St & Varnum St NE,3107,Yes,Completed,No,No,No,No,Recall,No,No,,Active,5,38.942869,-76.98831,,51875,{55DC0F5C-7FA5-384D-E063-782F520A01CE}
,008fc29a3d68f1a6814e45bb7b7be1ed,South Dakota Ave & Monroe St NE,3210,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,5,38.933125,-76.973466,,51876,{55DC0F5C-7FA6-384D-E063-782F520A01CE}
,b7593108ee3c6125fe83bdbfc3b2e0e1,New Jersey Ave & D St NW,2149,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.894791,-77.010951,,51877,{55DC0F5C-7FA7-384D-E063-782F520A01CE}
,a1b5b2f6d631860c609bd96f2b9d5e74,New Hampshire Ave & Upshur St NW,5158,Yes,Completed,No,No,No,No,Recall,No,No,,Active,4,38.94202,-77.020079,,51878,{55DC0F5C-7FA8-384D-E063-782F520A01CE}
,234aaca7d321d409e2adbdf5e3a1c55a,4th St & Penn St NE,3473,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,5,38.910584,-76.998072,,51879,{55DC0F5C-7FA9-384D-E063-782F520A01CE}
,a20a0075962323a6507e3e41ab4a3c7d,Georgia Ave & Allison St NW,5253,Yes,No Signage,No,No,No,Yes,Recall,No,No,,Active,4,38.945068,-77.026342,,51880,{55DC0F5C-7FAA-384D-E063-782F520A01CE}
,bed0dacff672db8446692c285ee47ba3,12th St & South Dakota Ave NE,3200,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,5,38.947613,-76.990243,,51881,{55DC0F5C-7FAB-384D-E063-782F520A01CE}
